Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;Vigor;RF;NMa;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1030;BGM-1433;5;7;5;3;3;8;2;5;4;3;1;5;1;9;3;3;5;1;1;1;3;1;2;3;7;0;3;0;3;5;2;5;90;19.88;3.22;6.201535225;22.98;1.62;28.33333333;52.06666667;4.30440115183882;2.06925494828223;2.05804315090305;8.96662995205844;2.98090884066127;3.553356113986;5.33777511062204;35.5437038278969;12.9033100656311;13.353943998475;39.2480183393777;1.81123490528074
1035;BGM-1440;9;3;5;3;3;7;1;3;1;4;1;7;1;5;3;3;5;1;2;1;2;2;2;2;3;5;2;0;4;7;3;7;80;18.52;4.48;4.192117138;24.16;1.553333333;27.77777778;62.36444445;7.981651047062;2.06925494828223;1.94260912340153;8.59852856774146;3.83938621954385;3.39198810312718;5.70176049898743;36.8042883539152;15.8358145968468;12.9645344042076;52.2550787604721;1.90070760005962
1040;BGM-1447;3;7;5;3;3;7;3;5;1;1;1;5;0;5;3;3;5;1;3;1;2;1;2;2;3;5;2;0;3;5;2;5;90;13.8;3.86;3.59047903;20.14;2.786666667;26.33333333;63.67333333;4.73587107060524;2.55417959542184;2.24977598419559;9.89973481258361;5.03557791967186;2.449175455612;5.53718424743149;36.7018019104015;17.4921956970899;31.5420076221623;35.9525148909424;2.33721143173995
1042;BGM-1450;5;1;3;3;1;5;4;3;4;2;3;3;0;5;3;7;5;1;2;1;3;2;2;2;7;5;3;1;3;7;2;5;100;19.98;4.08;4.904481509;25.66;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;9.06354716977724;4.03559442651072;3.54196005663819;5.07862059845607;36.9767892191176;12.8394879435172;23.8090053310548;31.9788767659608;2.00440130342823
1044;BGM-1452;7;5;5;5;2;8;3;3;1;1;1;5;1;8;3;7;5;1;1;1;2;2;1;1;3;5;2;1;4;7;3;5;90;12.64;3.88;3.260445231;14.7;1.183333333;20.33333333;54.02666667;7.42225929007067;1.95003349247437;2.01446284118423;8.72885528724793;3.21541198534551;3.98255252230059;5.43111666672893;33.1569478715331;12.3861095328148;12.5411489834217;41.2549177969858;1.70129415258389
1047;BGM-1455;3;5;5;3;3;6;3;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;1;4;7;5;3;0;4;3;3;5;110;14.96;3.98;3.776525562;24.54;2.8;32.11111111;61.58222222;3.37511924032713;2.09370382161981;2.09212308658871;8.96662995205844;4.8027627360829;4.09882951967527;6.41672970269629;35.6379121724343;20.2339147833002;21.7084125782896;48.1761964386799;2.0051923092911
1077;BGM-1496;5;5;5;3;3;7;1;5;4;2;2;5;1;2;3;3;3;1;1;1;2;1;2;2;7;3;2;0;3;3;1;3;80;14.62;5.08;2.878291317;23.32;2.103333333;22;61.47555555;4.89748633985106;2.08989615071779;1.87059355986853;8.96662995205844;3.72288399164173;3.02794938062279;4.83821030460425;34.2137661177166;14.2841956389219;14.7842326574679;50.9658083413943;1.82566768496501
1078;BGM-1497;7;3;5;3;3;9;3;3;4;2;2;5;1;5;3;3;5;1;1;1;2;1;2;4;7;5;2;1;3;5;2;5;90;14.68;5;2.95364413;30.38;3.073333333;32.41666667;64.75;3.37795770447162;2.03917709942529;1.98814758910044;8.96662995205844;3.53521842464962;3.3952894230966;6.35502215579078;34.7706886148092;19.9007772454327;16.3008800938757;55.2114573747693;1.84568026726912
1081;BGM-1502;9;3;3;5;3;9;2;7;3;1;2;3;1;2;3;3;3;1;1;1;2;3;2;2;7;5;3;0;4;3;2;5;90;12.34;4.78;2.580133272;20.72;3.61;31.66666667;75.28333333;4.0340805230106;2.09501343821329;1.88490874934784;8.96662995205844;3.28262124804849;2.82245959712255;5.6155115591581;35.8882666936872;17.3179543475314;16.521103114295;52.2612965788041;1.9333037353819
1082;BGM-1502-M;7;3;3;7;3;9;4;7;4;2;2;3;1;5;1;3;3;1;3;1;2;2;2;2;7;3;1;1;3;3;3;3;90;16.66;5.58;2.987416569;25.78;1.806666667;24.44444444;50.52111111;4.08299523361513;2.06925494828223;2.05804315090305;8.96662995205844;5.6916891742513;3.44729076273108;4.76352163027419;34.5157973061852;17.4474623219269;18.4334714403192;47.1044311576908;1.86294852550643
1085;BGM-1508;3;7;5;5;1;3;2;5;4;3;1;5;1;5;3;3;3;1;1;1;3;3;2;2;7;5;2;0;3;7;1;5;80;18.44;5.36;3.4627514;32.48;1.446666667;33;52.59333333;6.4550313057244;2.1622912360999;2.05804315090305;8.87001721362377;3.62520467141438;2.39130381239685;5.89846233058385;33.1259981234638;19.5071303380791;17.2329986390005;46.2076926213843;1.96799940790263
1086;BGM-1510;7;7;3;5;2;7;1;5;3;1;1;5;0;5;7;3;5;1;2;1;4;0;2;2;7;5;3;0;3;7;3;5;100;15.02;4.9;3.06585812;27.5;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.50014770427273;4.03559442651072;3.60874791037327;4.89731740023933;32.4821157950488;15.5234396376082;14.5480103252349;49.4913172252123;1.79894672657484
1092;BGM-1518;7;7;5;9;3;7;1;5;1;2;2;5;1;2;7;3;5;1;2;1;1;0;2;2;3;5;3;0;3;3;2;5;0;15.3;4.62;3.320183089;22.88;3.013333333;25.20833333;58.80833333;8.05171001095889;2.15531713079379;2.19683524181264;9.50455471263392;4.71401778686554;2.53380435079249;5.19512899908256;36.9947523508896;16.4413968875597;21.3310263957611;43.3755057782119;1.95768899665371
1098;BGM-1525;7;5;5;3;3;6;1;3;3;1;1;5;1;2;3;3;5;2;1;1;2;3;2;2;3;5;2;1;3;3;1;7;90;16.26;4.08;3.9948233;20.98;2.236666667;28.79166667;42.96666667;5.51529818197852;2.06925494828223;1.93784949173079;8.33116346571109;3.4602407558386;3.81377085477224;4.24923622842618;34.742089512696;11.2848680588112;14.507982644349;41.8884988935294;1.69884987123984
1101;BGM-1532;3;7;5;3;3;9;3;3;4;2;1;5;1;2;3;7;5;1;2;1;2;1;2;2;7;0;3;0;4;7;1;3;100;14.44;4.56;3.172262626;21.16;2.566666667;17.33333333;49.55666667;6.18753892481935;2.06925494828223;2.15178145700851;8.2662360981538;4.03559442651072;3.80237098533687;4.51189442415956;31.5722915449307;13.740837985838;16.7647188591534;40.9295031631074;1.7687046537398
1105;BGM-1539;7;5;5;3;2;7;1;5;1;1;1;5;1;6;3;3;5;1;2;1;3;1;2;1;7;5;3;0;4;7;1;5;90;17.42;1.48;11.82723443;22.98;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;9.22922475721415;4.03559442651072;3.31189410316578;3.56361448727551;34.7584359694042;7.41978809959502;20.918282877922;33.0887671863343;2.00429714635694
1122;BGM-1567;7;5;3;3;2;5;4;5;4;3;1;5;1;5;3;3;5;1;1;1;1;2;2;2;7;3;3;0;4;7;2;7;0;13.74;5.32;2.584748136;18.7;1.77;27.33333333;60.79666667;7.89283879772806;2.03741789172738;2.05804315090305;8.78293533575637;3.49214362405348;2.85814256994768;5.89498597472211;34.0689485900694;13.6022663928797;13.7085778086484;50.9824113600277;1.68371862015544
1129;BGM-1581;7;7;5;5;2;4;1;5;1;1;1;5;1;5;3;3;5;1;1;2;1;3;2;2;3;3;2;0;4;3;1;5;0;13;3.88;3.351477733;16.54;1.22;33.66666667;50.20333333;7.45795759686035;2.06925494828223;2.05804315090305;8.80151624045631;4.24409326379069;3.33528029038889;5.06005673412711;36.7449287934985;12.6329509677183;17.4278953499799;44.0228956991109;1.69444604655489
1136;BGM-1588;9;5;5;5;1;3;4;5;4;4;2;3;0;5;7;7;5;1;1;1;2;1;2;2;7;0;3;0;4;3;1;3;80;15.26;4.9;3.111994291;22.32;1.593333333;28.66666667;67.66666667;7.00500741997624;2.06925494828223;2.05804315090305;8.96662995205844;4.0584266860778;3.30246224415695;5.91432443125975;37.3464251099304;19.6761883029877;22.5212071790017;45.2909264104474;1.84089635260095
1141;BGM-1596;5;7;5;5;3;7;1;5;1;2;3;5;1;5;3;7;5;1;1;1;1;0;2;3;7;3;3;0;3;3;3;5;0;13.66;3.86;3.565394605;23.32;2.573333333;24.625;55.22833333;7.82342077555702;1.78297041819034;2.47894265927234;8.96662995205844;4.19041898861225;2.42510015080995;4.06645260727078;36.616509827413;12.2547171120974;18.4945850988388;37.540169848104;1.9510296422096
1148;BGM-1605;3;7;3;3;2;3;4;5;4;1;2;5;1;6;3;3;5;1;1;1;2;2;2;4;7;5;3;0;3;3;3;5;70;15.4;2.98;5.20398569;21.3;2.42;24.77777778;64.48555556;7.89166351618151;2.08509241930535;2.03504028598282;8.96662995205844;3.85596089650519;3.4866271091298;5.69448341818443;34.9418685531999;19.2036748242648;14.4522203787251;55.3017282565078;1.5944978939904
1150;BGM-1607;7;5;5;3;1;5;2;3;4;4;2;5;0;5;3;3;3;1;1;2;2;0;2;2;7;5;3;0;3;3;1;5;90;16.42;4.7;3.49373749;21.52;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.96206336555487;4.03559442651072;2.33441437055811;5.97807473194416;33.4754551327516;21.5648954520057;18.613419223615;52.5295879687723;1.97613466461766
1157;BGM-1615;7;5;5;5;3;9;3;5;3;2;1;7;1;5;3;7;5;1;1;1;1;0;2;2;7;0;3;0;4;3;3;3;0;14.88;4.8;3.10707483;20.98;2.29;15.55555556;45.01222222;7.91419000285762;1.95003349247437;2.06428223520317;10.2166269156305;3.23555116356015;2.70651475304325;3.83993131561884;31.8891436166558;11.0718781533586;10.8730888188163;37.1867292659115;1.84320959637866
1162;BGM-1621;7;2;5;3;3;6;1;3;1;4;1;5;1;3;7;3;5;1;2;1;3;3;2;2;3;3;3;1;4;7;1;5;100;12.42;4.98;2.49479193;18.48;2.08;26;58.27333333;7.89283879772806;2.03741789172738;1.91503559844617;9.2370742451254;4.75935482149313;3.50015114634312;6.81060626358529;34.4561174259045;22.2685897831234;19.7019728979505;51.4950731293223;1.86298960693504
1164;BGM-1623;7;2;5;3;3;6;1;5;4;1;1;5;0;5;7;3;5;1;2;1;3;3;2;2;7;5;2;0;4;5;2;5;100;15.74;3.78;4.165320786;25.38;2.543333333;28.33333333;68.74666667;7.89283879772806;2.1073492208491;2.02262269118478;8.71424746487339;3.974876726107;3.55980061818841;7.66397139828989;32.727794356149;33.3448496842463;23.8198769381471;58.5595605649725;1.81005242076794
1191;BGM-1660;7;3;3;5;2;8;1;5;1;1;1;5;1;2;7;7;5;1;2;1;3;2;1;3;3;3;3;0;3;3;1;3;90;10.84;3.1;3.496470588;16.62;2.34;23;54.50333333;3.54475832864493;1.82514580129723;1.94440368218974;8.96624138396226;3.42415388621267;2.57332428020247;3.68628149364836;32.7761845591355;12.0860483842761;15.5980445814832;41.4701928071859;1.9114329973089
1205;BGM-1679;5;5;5;3;1;3;2;3;4;4;2;5;0;5;3;3;5;1;1;1;1;0;1;3;7;3;3;1;4;3;2;5;0;12.36;4.3;2.882092278;17.1;1.643333333;22.08583333;44.8825;4.07508562723756;1.91886833277737;2.04482939756659;8.96662995205844;3.17457284622102;3.28312614490369;4.45337335336004;31.8512402532458;8.71424538764353;12.468618385696;39.6389318447378;1.62221165229267
1212;BGM-1686;7;3;3;3;3;7;1;3;1;1;1;5;0;3;3;7;5;1;1;1;1;1;1;2;3;5;2;0;4;3;3;3;0;14.44;3.34;4.320504202;22.32;2.543333333;21.58333333;64.415;7.87991795829385;2.06925494828223;1.94839707422898;8.76806999625108;3.65620804433682;3.28642378491367;4.54656160145675;34.0209983539413;11.530962686627;15.24954409117;46.7503762924486;1.65394643409504
1219;BGM-1695;9;3;5;3;1;4;1;3;1;1;1;5;1;2;3;7;5;1;2;1;1;0;2;1;3;0;2;0;3;7;1;3;0;20.72;6.74;3.074146325;30;2.316666667;30;55.13111111;7.9220662672167;2.06925494828223;2.0161766555979;8.96662995205844;4.61143686385353;2.96751412338701;5.63590761762138;34.2778425463744;20.9180141233168;19.5276334788887;52.2129439300906;1.992994822789
1220;BGM-1696;7;1;5;3;2;9;4;5;4;2;1;5;1;2;7;3;5;1;2;1;1;2;1;2;7;5;2;0;3;5;2;7;0;14.5;4.76;3.047218939;27.54;3.023333333;28.16666667;52.33166667;7.87991795829385;2.05110358214142;1.84463554126979;9.27143871875219;3.81256590266607;3.56154671229922;5.9965103080227;36.9917991477623;19.2792301742568;15.1193108973155;53.5969352048927;1.85327011379881
1221;BGM-1697;5;5;5;3;2;8;1;3;1;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;3;3;0;4;5;1;5;60;11.24;3.34;3.370313096;18.84;1.86;21.08333333;61.96833333;7.87991795829385;1.91886833277737;1.77026515425754;8.96662995205844;4.21903160036165;3.61546493391301;4.53294822240673;30.2089989159283;16.1406552617988;12.9523484580766;55.2423788683714;1.43695522620389
1226;BGM-1702;7;5;5;5;3;6;2;5;2;2;3;5;0;5;3;3;5;1;1;1;3;2;2;3;3;3;2;1;4;3;3;5;70;17.82;3.32;5.367249278;15.44;1.563333333;29.66666667;39.25333333;7.40067903046276;2.05110358214142;2.05804315090305;7.49938731917123;3.74485485899675;3.08490767758406;3.79764379988898;36.3967785361046;7.76975060837959;14.0063368031232;37.7356423383437;1.80847909144976
1233;BGM-1709;5;7;5;5;3;8;2;7;3;2;3;3;0;5;3;7;5;1;1;1;2;1;2;1;7;0;3;0;3;3;1;5;90;14.24;3.66;3.900666454;20.58;2.706666667;23.625;68.38083333;8.03104465031346;2.19134757135573;1.99443403432228;8.96662995205844;4.75912123886664;3.16517905897773;6.18455409455178;33.1141173355206;18.3445721188379;19.7586491082148;45.1042164946631;2.18531544594161
1254;BGM-1731;7;3;5;3;3;5;4;3;4;2;3;3;0;5;3;7;5;1;1;1;2;3;2;2;7;0;2;0;4;7;2;5;90;11.6;3.38;3.441488827;14.86;2.545;18.5;52.95;6.18753892481935;2.06925494828223;1.87230936288423;8.38389391142443;4.03559442651072;3.75081101491268;3.99591602183;37.3475165071842;8.05002980382949;13.3302651461521;38.0957171797994;1.7716903069115
1258;BGM-1735;5;3;5;3;2;9;3;5;4;1;2;5;0;2;1;3;5;1;1;1;3;1;1;2;7;5;3;0;3;3;1;5;80;18.32;2.42;7.601916084;22.46;1.713333333;26.33333333;58.06555555;7.9220662672167;1.91275362612876;2.15761505838941;8.96662995205844;4.0762276879985;3.24616595449837;7.38197163104191;36.726583655338;20.8927128786625;18.5246397844413;49.9527069167848;1.85388883731025
1264;BGM-1741;7;5;5;5;3;9;3;5;3;1;2;5;1;9;7;3;5;1;3;1;2;2;2;2;7;5;2;0;3;7;2;5;90;19.58;3.58;5.530456189;24.4;1.893333333;29.66666667;52.01333333;7.87269048587026;2.05110358214142;2.05804315090305;9.24236417383335;4.10780706223706;3.37863291296446;4.92485980252031;36.7279401771764;17.2059918542865;18.8017825994475;41.6197904933989;2.32087177167443
1265;BGM-1742;5;3;5;5;2;7;1;3;2;2;2;3;0;5;3;3;5;1;2;1;2;3;1;2;3;5;2;1;3;3;2;5;100;11.68;3.62;3.238586744;18.36;2.566666667;27.25083333;53.0275;7.46912762357182;1.83833749133763;2.01930705952113;8.96662995205844;2.82397101643857;4.33336788840563;3.8295829536336;36.3800887755546;8.6781576074578;13.2173006378417;40.9725793818435;1.35823879196943
1275;BGM-1752;7;7;5;3;2;5;3;5;4;2;3;7;1;9;3;3;5;1;1;1;2;2;2;2;7;3;3;0;4;3;2;5;90;15.5;1.38;11.4627451;20.5;2.9;25.5;71.05166667;8.07122628212123;2.14733635271165;2.03973945667209;8.96662995205844;4.13997948620724;3.77460171827736;6.53798061065555;34.6446959057713;20.7065602380658;18.4232589919813;52.8066922096434;1.74786443224141
1282;BGM-1759(B);7;3;5;3;2;4;1;3;3;1;2;3;1;5;1;3;5;1;2;1;2;1;1;2;3;5;1;1;3;3;1;3;100;18.58;4.34;4.299013597;28.28;2.2;20;48.34444444;6.18753892481935;2.06925494828223;2.05804315090305;8.96662995205844;3.75832374295039;3.34244839474396;5.15981405552316;36.1511185406817;13.7240812010362;19.4908311243656;37.2943306453161;1.93269559604207
1283;BGM-1760;5;7;5;5;2;5;4;7;4;1;1;3;0;5;1;3;5;1;1;1;2;1;1;2;7;3;3;1;4;3;2;5;70;13.36;2.9;4.617980295;23.4;2.35;25.3125;70.34416667;8.03758726361298;2.28141704955866;1.85780654162483;8.96662995205844;4.25728007300256;4.09312426048743;7.14761306511392;36.8334417938761;22.2165951997221;18.6691125113949;51.3014485555975;1.75585799881129
1302;BGM-1784;5;5;5;3;3;9;3;5;3;2;3;5;0;5;7;7;5;1;2;1;2;3;2;1;7;5;3;0;4;3;2;7;120;14.34;3.18;4.516190647;18.54;2.82;26.60416667;62.79333333;8.03444472683121;1.98343426781399;2.06575753660136;8.96662995205844;3.81646074244877;4.07970627182462;6.74740620995343;36.4398254734334;21.2623007989712;25.3987799005645;42.2969697859107;2.22649749428179
1304;BGM-1810;5;7;5;3;3;7;1;5;2;2;1;5;1;2;3;3;5;1;1;1;2;2;1;2;3;5;2;1;4;7;2;5;90;16.46;4.42;3.757895499;17.04;2.07;22.33333333;64.49666667;5.89732281911195;2.10270277280628;1.95100333116917;9.67977440823391;4.03559442651072;3.70199665447926;8.0885079236808;34.8859404141582;30.3474208739254;27.3437537832251;49.0259385193075;2.16604621132833
1312;BGM-1822;5;7;5;5;3;6;2;5;2;1;1;5;0;9;3;7;5;1;1;1;2;1;2;2;7;3;2;0;4;7;2;5;90;18.52;3.14;5.93991342;23.3;2.12;26.35416667;56.99583333;4.80123526017915;2.19484007732858;2.16973303408963;8.42200251994391;3.61002291747612;2.37258745904469;4.65910029677497;33.9601221942737;12.7381647951121;17.1341992066652;41.8989312464379;2.12940657013138
1314;BGM-1828;7;7;5;3;3;8;2;5;2;1;2;5;0;2;7;7;5;1;1;1;2;2;2;1;3;5;2;0;4;7;1;7;80;13.96;4.04;3.452997433;17.26;2.88;20;53.3;7.98049022445786;2.06925494828223;2.15518616846726;9.10432083876454;3.9159515986004;3.05548323353792;5.6348635195105;34.8381238940995;16.7145020377227;21.9767794856287;41.7213226282925;2.12180373416825
1315;BGM-1830;5;2;5;3;1;7;1;3;2;2;3;5;0;5;7;7;5;1;2;1;2;3;2;2;3;0;3;1;3;5;1;5;100;13.84;3.78;3.700467448;18.34;2.186666667;32.66666667;60.68333333;6.18753892481935;2.06925494828223;2.11319838175014;8.94192150899767;4.03559442651072;3.85812032667525;4.54083392737168;35.0953188892015;12.6076089088268;14.9720596620655;42.4871311329886;1.98036539068937
1318;BGM-1835;5;7;5;3;2;5;4;3;4;4;2;5;1;6;3;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;1;5;0;15.68;1.64;9.589803921;19.96;1.41;22.1275;57.63416667;3.78143118951054;2.09778792457853;2.40735035984979;8.96662995205844;5.57277468334316;2.85351495237132;6.51243792078428;35.5384633066461;21.3362406627073;17.6634323137941;53.632115994003;1.80653252681447
1319;BGM-1837;7;9;5;5;3;7;2;7;1;1;1;5;1;5;3;7;5;2;2;1;2;3;1;2;3;0;3;0;3;3;3;5;90;12.88;3.54;3.677437533;21.7;2.43;20;53.41333333;7.87845375504499;2.06925494828223;2.03300280889455;9.71452175068085;3.89476769558194;4.17356017191956;6.49779672386355;36.2795577601689;17.215028453458;26.1238824188902;36.9867063012062;1.86405294799075
1320;BGM-1840;7;7;5;9;2;5;2;5;4;3;1;5;1;2;3;7;5;1;2;1;1;0;2;2;7;5;3;0;4;7;2;3;0;16.64;4.22;3.949008484;22.6;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;2.06925494828223;2.05804315090305;8.67427627483445;4.03559442651072;2.6813841472371;3.78105300668741;31.7647444457917;9.54968916734002;11.9419643662313;44.9421484559005;1.81382387967554
1326;BGM-1873;9;3;5;9;2;5;4;5;4;3;2;5;1;4;3;7;5;1;1;1;2;0;1;2;7;0;3;0;4;3;2;3;90;14.76;3.84;3.853063777;20.68;1.736666667;23.33333334;56.38444444;5.02620361092431;2.09148945241886;2.06185892546387;9.16931890300686;4.09929210141341;3.38782784355231;6.12310846402017;31.5956805512309;17.904242124872;22.0920060501762;44.4494912365523;2.11448129192168
1327;BGM-1876;7;5;5;5;3;9;3;7;4;3;1;5;1;5;3;3;5;1;2;2;4;2;1;2;7;5;2;0;3;3;3;7;100;16.08;4.52;3.564534802;20.48;1.963333333;42;62.69;7.80486287045115;2.05110358214142;2.05804315090305;10.3499956971508;3.7148128060781;4.04531646551758;7.51737233231255;37.5072309069426;26.0906276165017;21.5686369622113;52.1412035231423;2.13662488195488
1331;BGM-1884;5;3;5;3;3;9;3;3;4;2;3;7;1;5;1;7;5;1;1;1;3;2;2;4;7;5;3;1;4;7;2;5;70;12.84;3.16;4.122792208;23.8;1.29;21.125;52.98333333;8.00721205073553;1.78047254918273;1.83313134027456;9.28430963065923;3.27774540677987;3.69450345089144;4.59907862379254;28.0803056035941;14.1421385463378;22.3290822933419;34.0092008887862;2.04517088442027
1332;BGM-1942;5;3;5;3;3;7;2;5;2;1;1;3;0;5;1;3;5;1;1;1;2;3;2;2;3;5;3;1;3;3;2;5;70;14.46;3.92;3.698380039;17.3;1.5;20.75;58.66166667;8.03758726361298;2.08276186172888;1.99463602429564;9.43956810138726;3.98084641788996;2.87561558057161;6.79037926610543;28.9193126532811;27.0762313031095;27.085314857639;47.1271891182296;2.30722856623356
1334;BGM-1957;5;1;5;3;3;9;3;3;4;2;3;5;0;6;3;3;5;1;1;1;3;3;2;2;7;5;3;0;3;3;3;4.87006678809958;90;15.62;1.18;13.32750583;17.02;1.893333333;27.19333333;63.95;8.04056222128246;2.00847083112092;1.98215836089165;9.30369009037592;3.56977566041077;3.58606293708653;5.21439004857446;30.3397148387435;18.3893237618978;24.806203769508;41.9884602600755;2.09774521508825
1336;BGM-1969;7;3;5;3;2;3;2;3;3;4;2;5;0;5;3;3;5;1;3;1;2;3;1;2;7;5;3;0;4;3;1;7;110;18.6;5.64;3.306491433;23.94;1.476666667;23.66666667;45.84;3.98871941693676;2.06925494828223;1.91503559844617;8.51249204978441;3.46869931165221;3.28510765498245;4.37846432807203;32.4244270814848;11.8900770836424;14.9084798429679;47.1878982562574;1.88894173159947
1340;BGM-1999;5;7;3;3;2;7;1;5;1;1;1;5;0;5;7;3;5;1;4;1;1;0;2;2;3;3;3;0;4;3;2;5;0;15.34;3.94;3.920065376;18.94;2.013333333;28.375;54.01333333;4.19970791754621;1.94262283395197;1.89066052680738;8.96662995205844;5.09522838047382;2.83033986992901;4.8407088689396;35.1512002739267;15.3587283276971;13.1103753489957;54.8370891081976;1.83010579590736
1345;BGM-2025;7;7;3;3;3;6;2;3;4;1;2;3;1;4;3;7;5;1;1;1;3;2;1;3;7;5;3;1;3;3;1;5;105;13.02;2.57;5.064888634;14.09;2.483333333;27.75;57.655;8.03758726361298;1.94262283395197;1.99463602429564;8.96662995205844;4.20639885628601;3.2504629179212;5.15964664705827;35.8204184798277;16.3638557304672;19.162002788489;47.2434688905418;1.6539851751958
1348;BGM-2029;7;3;3;3;3;5;4;3;4;3;2;5;1;5;3;3;3;1;2;1;2;3;2;3;7;5;2;0;3;7;1;3;100;15.14;3.58;4.234967812;27.8;2.925;29.16666667;60.37666667;8.2200232275139;1.90193370313463;2.0161766555979;8.96662995205844;3.56217146421604;3.88833048533426;5.00395097789624;35.2949073529651;13.645998832962;26.19862563666;32.4652006085704;2.00648879229198
1350;BGM-2032;7;9;5;7;2;5;4;7;4;4;1;5;0;5;3;7;5;1;2;1;2;2;2;1;7;3;3;0;3;3;2;5;120;13.04;3.44;3.797055363;19.28;2.24;26.95833333;63.30833333;6.10229248081565;2.14733635271165;2.20258701927218;8.96662995205844;4.59111735665115;3.76395119431308;6.75198357782247;36.8574023061413;22.1668627681399;22.0097611802257;48.8846257587054;1.84761637609418
1351;BGM-2034;7;3;5;5;3;8;3;5;4;2;3;3;1;2;3;7;5;1;2;1;2;2;2;1;7;0;2;1;4;3;1;7;100;11.52;3.76;3.073569157;18.44;2.58;18;56.73;7.98049022445786;2.06925494828223;2.03152141894256;9.06381338259899;4.06139041780883;3.63524393089197;5.55047517609373;34.620194238299;14.8744475959565;14.4472188993034;48.0017089538451;1.72357005452686
1354;BGM-2047;7;5;5;5;2;4;1;3;1;1;2;3;1;5;3;3;3;1;1;1;3;2;1;2;3;5;2;1;4;3;2;5;90;19.36;4.92;3.941074927;21.2;2.04;29.66666666;67.83777778;6.97439138738296;2.06925494828223;1.99867777032838;8.48422472192557;4.5695115916289;3.44816075529425;6.84500619374538;35.7969845452065;22.0883469019317;13.6088466157475;61.6324548615187;1.56860695149453
1355;BGM-2048;9;2;5;3;3;7;1;5;2;1;1;5;0;5;7;7;3;1;1;2;1;0;2;2;3;5;2;0;4;3;1;3;0;23.34;6.32;3.701403988;32.28;3.59;29.33333333;66.04333334;7.97042226842126;2.06925494828223;1.99867777032838;8.69020168941051;3.6768591447564;3.21766078110491;6.5642880684717;36.8909846385698;22.2067190339661;15.5875358735272;57.5055103845073;1.78202654319881
1356;BGM-2050;3;3;5;3;2;7;2;3;3;4;1;5;1;2;3;7;5;1;1;1;3;2;1;3;7;3;3;0;4;3;1;5;110;12.1;3.1;3.908776882;17.4;2.178333333;17.83333333;51.11333333;3.94119758595487;2.08198287243672;2.05804315090305;8.96662995205844;3.22023909438143;3.85446780406634;3.99806644604715;31.6429337959553;10.0698445066127;17.8581635300751;32.9881196828533;1.78761726850998
1359;BGM-2054;7;7;5;3;3;9;3;5;4;1;2;5;0;4;3;7;5;1;1;1;1;0;2;2;7;5;2;0;3;5;1;5;0;24.06;4.16;5.802409;32.5;1.916666667;20.33333333;56.44444445;4.93964034302755;2.06925494828223;1.99867777032838;9.53628321122178;4.30255996866079;2.88862427095281;6.26810067747335;32.7719499985086;22.296187071525;16.3772016773993;51.6912605839339;1.99852784628961
1360;BGM-2055;7;5;3;5;3;8;3;5;3;3;1;3;0;2;3;7;5;1;1;1;2;1;2;2;7;0;2;0;4;5;3;3;80;18.56;6.78;2.734991305;27.24;1.72;26.22222222;65.91555555;6.15331399425723;2.06925494828223;1.99867777032838;8.95318162160039;4.90784024922297;2.90049132332168;6.35640312877209;31.8566229773594;23.4298462732305;10.8432384750098;64.2791521407335;1.91565941134925
1367;BGM-2063;9;5;5;3;3;8;2;5;4;1;2;5;1;5;3;7;5;1;1;1;2;1;2;3;7;0;2;1;4;7;2;3;80;17.56;4.2;4.190063108;23.46;1.096666667;27.11111111;57.93888889;7.28295898329775;2.06925494828223;1.99867777032838;8.35248730167741;3.89667719912543;2.80239431833249;5.17586827742999;32.3210379452227;15.1502698447304;13.6362129754381;48.1236689851599;1.58136041765572
1370;BGM-2066;5;3;5;3;3;6;4;3;4;1;1;3;0;2;3;3;3;1;1;2;2;3;1;2;7;5;3;0;3;3;2;5;90;17.54;6.82;2.57271855;29.42;1.793333333;20.33333333;68.55444444;4.83153759237372;2.06925494828223;1.88031646946575;8.5006470910594;4.30582298131544;3.04191704930883;4.34464790910726;31.7811870834089;13.7450439653242;11.422084482678;55.6314142803055;1.4749660787064
